video_id;Titre;URL;Vues;Duree;Likes;Commentaires;Date_Publication;Description;Tags;Categorie_ID;Langue;Langue_Audio;Categories;Intervenants;Tags_Propres
Shv8fQpJ8tk;Semis direct sous couvert permanent, par Daniel Brémond;https://www.youtube.com/watch?v=Shv8fQpJ8tk;19456;02:38:41;147;4;16/10/2020;"Bienvenue pour cette visite virtuelle de l’essai d’Oraison (04 – Alpes de Haute-Provence) réalisée le 9 juin 2020. Daniel Brémond (agriculteur) et l’équipe Méditerranée d’ARVALIS présentent les résultats du semis direct sous couvert végétal vivant en grandes cultures, en climat méditerranéen. 

Merci à Arvalis et à Stéphane JEZEQUEL pour l'aimable autorisation de remise en ligne.

Retrouvez toute l'info technique des grandes cultures et des fourrages en vous abonnant à la lettre ARVALIS-infos.fr";;27;fr;fr;Sol Vivant / ACS;;
CsktkOJMeEw;Faire des pommes de terre en semis-direct, avec Sol en Caux;https://www.youtube.com/watch?v=CsktkOJMeEw;5703;19:37;83;5;10/04/2020;"Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-formation-agroecologie/
📖 Cliquez par là pour consulter notre catalogue de formations 👉 https://www.verdeterreprod.fr/catalogue-formation-agroecologie/

Notre activité s";;27;fr;fr;Formation, Environnement;;
EfETjky7U_g;Essai de buttes d'automne en pomme de terre, avec Benoist Leforestier;https://www.youtube.com/watch?v=EfETjky7U_g;3924;14:37;64;7;30/03/2020;"Aujourd'hui, une interview d'un agriculteur en seine-maritime sur la pomme de terre ! 

Veuillez nous excuser pour la mauvaise qualité du son. Il y a eu beaucoup de vent le jour du tournage, et il nous a été difficile de retirer les saturations dues au vent.

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩";;27;fr;fr;Élevage, Formation, Environnement;;
iTSMvwhfbQU;54 QTX de soja  en semis-direct - Jordan Mounet;https://www.youtube.com/watch?v=iTSMvwhfbQU;33090;01:20:04;293;24;20/03/2020;"Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-formation-agroecologie/
📖 Cliquez par là pour consulter notre catalogue de formations 👉 https://www.verdeterreprod.fr/catalogue-formation-agroecologie/

Notre activité s";;27;fr;fr;Grandes Cultures, Formation, Environnement;;
VyjRSLTnyP4;Couverts végétaux 15T MS/Ha - Julien Mora;https://www.youtube.com/watch?v=VyjRSLTnyP4;14799;43:32:00;156;12;19/12/2019;"00:00:33:13 Introduction
00:03:23:23 Les cultures d’été
00:12:21:25 Les cultures d’hiver
00:17:38:17 Les couverts d’été et d’hiver
00:35:09:22 Le tournesol en SD ?
00:37:59:21 La fertilisation azotée
00:39:12:10 Les semences

Site Web de L' ALPAD, qui regroupe actuellement 80 agriculteurs : 
http://www.alpad40.fr/
Si vous voulez faire un don pour soutenir notre production vidéo en accès libre, c'est possible sur le lien suivant : 
https://fr.tipeee.com/ver-de-terre-production

Créé en 2017, Ve";felix noblia, pays basque, maïs, civam, ALPAD40, semis direct, CUMA, Banvel;27;fr;fr;Grandes Cultures, Sol Vivant / ACS;;felix noblia, pays basque, maïs, civam, alpad40, semis direct, cuma, banvel
tbR0EFV6fi4;Semis ultra-précoce & fertilisation - Sylvain TROMMENSCHLAGER;https://www.youtube.com/watch?v=tbR0EFV6fi4;18238;01:47:58;164;18;02/12/2019;"Conseiller privé dans la partie nord est de la France, Sylvain nous fait un retour sur ses derniers essais en semis utra-précoces et en fertilisation alternative.

Si vous voulez faire un don pour soutenir notre production vidéo en accès libre, c'est possible sur le lien suivant : 
https://fr.tipeee.com/ver-de-terre-production

Créé en 2017, Ver de terre production est un organisme de formation et de diffusion du savoir des techniques de l’agroécologie et des sols vivants.

Une agriculture ";sylvain trommenschlager, semis direct, fertilisation, solvivant, verdeterreprod;27;fr;fr;Sol Vivant / ACS, Formation;;sylvain trommenschlager, semis direct, fertilisation, solvivant, verdeterreprod
CS8QF7_6WRI;La Pulvérisation Bas Volume - Vincent FRANQUET;https://www.youtube.com/watch?v=CS8QF7_6WRI;20699;02:43:46;204;4;09/10/2019;"Notre Tipeee pour soutenir notre production vidéo : 
https://fr.tipeee.com/ver-de-terre-production

SOMMAIRE

1. 0:00:35 : Présentation “AgriConseil”
2. 0:02:05 : Les enjeux de la pulvérisation bas volume
3. 0:05:00 : La pulvérisation bas volume
4. 0:23:05 : Les facteurs influençant la qualité de pulvérisation
5. 0:29:40 : Le choix des buses
6. 1:23:50 : L’influence des conditions climatiques
7. 2:08:05 : Les adjuvants & correcteurs
8. 2:40:30 : Comment faire des essais chez soi ?

Pour plus d'i";starane, fosburi-defi, allié-bofix, glyphosate, syngenta, bayer, Monsanto, dow, librax, heliosol, kerb-flo, Atlantis, Trooper, ratron, dîme, karfentrazole, fop, chlorothalonil, Konrad Schreiber, semis direct, 2-4 D, berthoud, pulvérisateur agricole;27;fr;fr;Général;Konrad Schreiber;starane, fosburi-defi, allié-bofix, glyphosate, syngenta, bayer, monsanto, dow, librax, heliosol
c7r3V_F1AIA;Pomme de Terre sur Sol Vivant - Itinéraires Techniques;https://www.youtube.com/watch?v=c7r3V_F1AIA;24009;10:09:52;204;10;29/03/2019;"Pomme de Terre sur Sol Vivant - Itinéraires Techniques

SOMMAIRE : 

0:00:32 -- *1*   : Méthode John KEMPF, balance minérale de la nutrition - Paul ROBERT & Olivier TASSEL 
1:21:01 -- 2   : Retours d’expérimentations en lien avec des analyses de sol - Frederic MUTARORI de REGENACTERRE
2:28:49 -- 3   : La physiologie des plants - Philippe DOLO de Bretagne Plant
3:01:29 -- 4   : La création variétale - Frédérique Aurousseau de Comité Nord
4:35:22 -- 5   : Histoire de la domestication de la pomme d";sol en caux, Paul Robert, Olivier tassel, patate, chardol, tamiseuse, fraiseuse, dechaumeur, pomme de terre, gaiago, kinsey, gässler, John kempf, pomme de terre sol vivant, pomme de terre agriculture de conservation, nutrition de la pomme de terre, chantier de plantation, résistance au mildiou, érosion, baisse IFT pomme de terre, plante compagne, structure du sol, tamisage, fraise, physiologie, analyse de sève, mancozèbe, buttage d'automne, couverts végétaux;27;fr;fr;Sol Vivant / ACS;;sol en caux, paul robert, olivier tassel, patate, chardol, tamiseuse, fraiseuse, dechaumeur, pomme de terre, gaiago
Iv16c8pmt_Y;Private video;https://www.youtube.com/watch?v=Iv16c8pmt_Y;0;00:00;0;0;20/12/2018;This video is private.;;;;;Général;;
M_99VKC__KM;Entretien avec Christophe BARBOT - NLSD 2018;https://www.youtube.com/watch?v=M_99VKC__KM;1993;08:32;20;3;02/11/2018;"NLSD - Entretien avec Christophe BARBOT

Aujourd'hui, on vous propose une série de web TV réalisé lors du dernier festival NLSD !

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à former le plus possible d’agriculteurs dans leur transition agroécologique vers les sols vivants et fertiles.";environnement, développement, durable, ver, de, terre, lombric, glyphosate, roundup, maraicher, formation, agroécologie, françois, mulet, agroforesterie, céréale, agricole, sol, vivant, non, labour, travail, du, Semis direct, acs, sd, sdsc, couverts, BASE, APAD, QUILLET, agricool, agroleague, Piou, Seguy, Claas, fendt, semeato, weaving, maschio, forrler, gassler, Archambeaud, schreiber, semoir, NLSD, frederic, thomas, singla, inra, arvalis, msv, SCV;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Sarah Singla, Vincent Levavasseur;environnement, développement, durable, ver, terre, lombric, glyphosate, roundup, maraicher, formation
sdfj2IA_pIM;Entretien avec Jean-Luc FORRLER - NLSD 2018;https://www.youtube.com/watch?v=sdfj2IA_pIM;2447;08:28;23;0;02/11/2018;"NLSD - Entretien avec Jean-Luc FORRLER

Aujourd'hui, on vous propose une série de web TV réalisé lors du dernier festival NLSD !

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à former le plus possible d’agriculteurs dans leur transition agroécologique vers les sols vivants et fertiles. ";environnement, développement, durable, ver, de, terre, lombric, glyphosate, roundup, maraicher, formation, agroécologie, françois, mulet, agroforesterie, céréale, agricole, sol, vivant, non, labour, travail, du, Semis direct, acs, sd, sdsc, couverts, BASE, APAD, QUILLET, agricool, agroleague, Piou, Seguy, Claas, fendt, semeato, weaving, maschio, forrler, gassler, Archambeaud, schreiber, semoir, NLSD, frederic, thomas, singla, inra, arvalis, msv, SCV;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Sarah Singla, Vincent Levavasseur;environnement, développement, durable, ver, terre, lombric, glyphosate, roundup, maraicher, formation
L11XY5Ql7to;L'agriculture de conservation - Jean-Luc FORLER VIVESCIA agrosol - NLSD 2018;https://www.youtube.com/watch?v=L11XY5Ql7to;14846;44:48:00;100;4;14/11/2018;"NLSD - Conférence de Jean-Luc FORLER

Aujourd'hui, on vous propose une conférence réalisée lors du dernier festival NLSD !

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à former le plus possible d’agriculteurs dans leur transition agroécologique vers les sols vivants et fertiles. Le but";région grand est, nlsd, vivescia, nouricia, champagne céréales, semis direct, vivesciagrosol;27;fr;fr;Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation;Konrad Schreiber, François Mulet, Vincent Levavasseur;région grand est, nlsd, vivescia, nouricia, champagne céréales, semis direct, vivesciagrosol
PwnCuEgSz0A;Entretien avec Antonio PEREIRA - NLSD 2018;https://www.youtube.com/watch?v=PwnCuEgSz0A;2689;10:57;33;0;14/11/2018;"NLSD - Entretien avec Antonio PEREIRA

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à former le plus possible d’agriculteurs dans leur transition agroécologique vers les sols vivants et fertiles. Le but : sauver la planète une bonne fois pour toute !

Une agriculture qui a du sens et qu";environnement, développement, durable, ver, de, terre, lombric, glyphosate, roundup, maraicher, formation, agroécologie, françois, mulet, agroforesterie, céréale, agricole, sol, vivant, non, labour, travail, du, Semis direct, acs, sd, sdsc, couverts, BASE, APAD, QUILLET, agricool, agroleague, Piou, Seguy, Claas, fendt, semeato, weaving, maschio, forrler, gassler, Archambeaud, schreiber, semoir, NLSD, frederic, thomas, singla, inra, arvalis, msv, SCV;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Sarah Singla, Vincent Levavasseur, Antonio Pereira;environnement, développement, durable, ver, terre, lombric, glyphosate, roundup, maraicher, formation
RXqwOiEr3DU;Entretien avec Léa THOMAS - FDSEA 51 - NLSD 2018;https://www.youtube.com/watch?v=RXqwOiEr3DU;1819;05:46;11;0;14/11/2018;"NLSD 2018 - Entretien avec Léa THOMAS - FDSEA 51
Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à former le plus possible d’agriculteurs dans leur transition agroécologique vers les sols vivants et fertiles. Le but : sauver la planète une bonne fois pour toute !

Une agriculture qui a du ";environnement, développement, durable, ver, de, terre, lombric, glyphosate, roundup, maraicher, formation, agroécologie, françois, mulet, agroforesterie, céréale, agricole, sol, vivant, non, labour, travail, du, Semis direct, acs, sd, sdsc, couverts, BASE, APAD, QUILLET, agricool, agroleague, Piou, Seguy, Claas, fendt, semeato, weaving, maschio, forrler, gassler, Archambeaud, schreiber, semoir, NLSD, frederic, thomas, singla, inra, arvalis, msv, SCV;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Sarah Singla, Vincent Levavasseur;environnement, développement, durable, ver, terre, lombric, glyphosate, roundup, maraicher, formation
bUdyAOUFiNY;Entretien avec Franck BAILLY, président du NLSD - NLSD 2018;https://www.youtube.com/watch?v=bUdyAOUFiNY;970;09:21;14;1;14/11/2018;"NLSD - Entretien avec Franck BAILLY, président du NLSD
Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à former le plus possible d’agriculteurs dans leur transition agroécologique vers les sols vivants et fertiles. Le but : sauver la planète une bonne fois pour toute !

Une agriculture qui";environnement, développement, durable, ver, de, terre, lombric, glyphosate, roundup, maraicher, formation, agroécologie, françois, mulet, agroforesterie, céréale, agricole, sol, vivant, non, labour, travail, du, Semis direct, acs, sd, sdsc, couverts, BASE, APAD, QUILLET, agricool, agroleague, Piou, Seguy, Claas, fendt, semeato, weaving, maschio, forrler, gassler, Archambeaud, schreiber, semoir, NLSD, frederic, thomas, singla, inra, arvalis, msv, SCV;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Sarah Singla, Vincent Levavasseur;environnement, développement, durable, ver, terre, lombric, glyphosate, roundup, maraicher, formation
GRf5na55Nrw;Sors tes couverts - Léa THOMAS, FDSEA 51- NLSD 2018;https://www.youtube.com/watch?v=GRf5na55Nrw;2703;15:32;33;0;01/02/2019;"NLSD 2018 - Sors tes couverts - Léa THOMAS, FDSEA 51

Aujourd'hui, on vous propose une conférence de Léa THOMAS, du FSDEA 51 ! Elle vous parlera de son projet, 'Sors Tes Couverts', lors du Festival du Non-Labour et Semis Direct (NLSD).

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à for";verdeterre, lombric, glyphosate, roundup, permaculture, agroecologie, agroforesterie, agricole, solvivant, labour, semisdirect, BRF, APAD, ACE, compost, BASE, IAD, sd, sdsc, scv, ac, acs, 750a, gaspardo, weaving, quillet, schreiber, agrovideo, icosysteme, agroleague, archambaud, frederic thomas, tcs, cultivar;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Sol Vivant / ACS, Formation;Konrad Schreiber, François Mulet, Frédéric Thomas, Vincent Levavasseur;verdeterre, lombric, glyphosate, roundup, permaculture, agroecologie, agroforesterie, agricole, solvivant, labour
